Waste transfer destination - factory,Waste transfer destination - unknown,Entity  handling waste collection - federation of municipalities,Town,refArea,Existence of sewage network by type - open-pit,Existence of waste sorting and recycling - exists,Waste transfer destination - internal dumpsite,Observation URI,Entity  handling waste collection - municipality,Entity  handling waste collection - private company,Waste transfer destination - sanitary landfill,Existence of sewage network by type - septic tank,publisher,dataset,Entity  handling waste collection - other,references,Waste transfer destination - external dumpsite,Existence of sewage network by type - public sewage,Existence of sewage treatment station - exists 
0,0,0,Machta Hammoud,https://dbpedia.org/page/Akkar_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Machta+Hammoud,0,1,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1,1
0,0,0,Machta Hassan,https://dbpedia.org/page/Akkar_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Machta+Hassan,0,1,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
1,0,1,Maghdoucheh,http://dbpedia.org/resource/Sidon_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Maghdoucheh,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,0,Magher wbala,http://dbpedia.org/resource/Bsharri_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Magher+wbala,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mahrouna,http://dbpedia.org/resource/Tyre_District,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mahrouna,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Majdala,https://dbpedia.org/page/Akkar_Governorate,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdala,0,1,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1,1
0,0,0,Majdaloun,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdaloun,0,1,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,1,0,Majdalouna,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdalouna,0,1,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Majdel,http://dbpedia.org/resource/Tyre_District,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,0,Majdel Aanjar,http://dbpedia.org/resource/Zahl̩_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel+Aanjar,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
1,0,0,Majdel Baana,http://dbpedia.org/resource/Aley_District,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel+Baana,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,0,Majdel Balhis,https://dbpedia.org/page/Beqaa_Governorate,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel+Balhis,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Majdel El-Aqoura,http://dbpedia.org/resource/Byblos_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel+El-Aqoura,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,0,Majdel El-Meouch,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel+El-Meouch,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
1,0,0,Majdel Selm,http://dbpedia.org/resource/Marjeyoun_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel+Selm,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Majdel el-Koura,https://dbpedia.org/page/North_Governorate,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel+el-Koura,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Majdel tarchich,http://dbpedia.org/resource/Matn_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdel+tarchich,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
1,0,1,Majdelyoun,http://dbpedia.org/resource/Sidon_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdelyoun,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,0,Majdelzoun,http://dbpedia.org/resource/Tyre_District,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Majdelzoun,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Maknounet Jezzine,https://dbpedia.org/page/South_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Maknounet+Jezzine,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,1
0,0,0,Makseh,http://dbpedia.org/resource/Zahl̩_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Makseh,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,1,0,Malkiyah Village,http://dbpedia.org/resource/Tyre_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Malkiyah+Village,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
1,0,0,Mansoura,http://dbpedia.org/resource/Western_Beqaa_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mansoura,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,1,Mansoura ,https://dbpedia.org/page/Akkar_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mansoura+,0,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,0,Mansouri,http://dbpedia.org/resource/Tyre_District,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mansouri,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mansouriyet Bhamdoun,http://dbpedia.org/resource/Aley_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mansouriyet+Bhamdoun,0,1,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,0,Maqneh,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Maqneh,1,0,1,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,1
0,0,0,Mar Boutros Karm Et-Tine,http://dbpedia.org/resource/Matn_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mar+Boutros+Karm+Et-Tine,0,1,1,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,0,Mar Chaaya,http://dbpedia.org/resource/Matn_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mar+Chaaya,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,1,https://impact.cib.gov.lb/home#open_data_section,1,1,0
0,0,0,Mar Mama,http://dbpedia.org/resource/Batroun_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mar+Mama,0,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,1,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,0,Mar Moussa Ed-Douar,http://dbpedia.org/resource/Matn_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mar+Moussa+Ed-Douar,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Marj Barja,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Marj+Barja,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Marj Ez-Zouhour (Haouch El-Qinnaabeh),http://dbpedia.org/resource/Hasbaya_District,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Marj+Ez-Zouhour+%28Haouch+El-Qinnaabeh%29,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,0,Marjaba,http://dbpedia.org/resource/Matn_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Marjaba,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
1,0,0,Markaba,http://dbpedia.org/resource/Marjeyoun_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Markaba,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Maroun Er-Ras,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Maroun+Er-Ras,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Massa,http://dbpedia.org/resource/Zahl̩_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Massa,1,0,1,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Massaaoudiyeh,https://dbpedia.org/page/Akkar_Governorate,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Massaaoudiyeh,1,0,1,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1,0
0,0,0,Mayasseh,http://dbpedia.org/resource/Matn_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mayasseh,0,0,1,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,1,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Maydoun,http://dbpedia.org/resource/Western_Beqaa_District,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Maydoun,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mayfadoun,https://dbpedia.org/page/Nabatieh_Governorate,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mayfadoun,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mayfouq,http://dbpedia.org/resource/Byblos_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mayfouq,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mayrouba,http://dbpedia.org/resource/Keserwan_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mayrouba,0,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,1,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,0,Mazareaa Jabal Akroum,https://dbpedia.org/page/Akkar_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazareaa+Jabal+Akroum,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,1,Mazraat Assaf,http://dbpedia.org/resource/Bsharri_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Assaf,0,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,1,0,Mazraat Balda,https://dbpedia.org/page/Akkar_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Balda,0,1,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,1,Mazraat Bani Saab,http://dbpedia.org/resource/Bsharri_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Bani+Saab,0,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,0,Mazraat Bani Sakher,https://dbpedia.org/page/Akkar_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Bani+Sakher,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1,0
0,0,0,Mazraat Beit Ghattas,https://dbpedia.org/page/Akkar_Governorate,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Beit+Ghattas,0,1,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,0,Mazraat Ech-Chouf,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Ech-Chouf,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mazraat El-Hdaira,http://dbpedia.org/resource/Matn_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+El-Hdaira,0,1,1,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1,1
0,0,0,Mazraat El-Mathane,https://dbpedia.org/page/South_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+El-Mathane,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mazraat Es-Dahr,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Es-Dahr,0,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,1,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,0,Mazraat Et-Teffah,http://dbpedia.org/resource/Zgharta_District,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Et-Teffah,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
0,0,0,Mazraat Ez-Zalloutiyeh,http://dbpedia.org/resource/Tyre_District,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Ez-Zalloutiyeh,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mazraat Harkish,http://dbpedia.org/resource/Zgharta_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Harkish,0,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,1,https://impact.cib.gov.lb/home#open_data_section,1,1,0
1,0,1,Mazraat Hokka,http://dbpedia.org/resource/Zgharta_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Hokka,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
1,0,0,Mazraat Mechref,http://dbpedia.org/resource/Tyre_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Mechref,1,1,1,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,1,1,Mazraat Nahr Zgharta,http://dbpedia.org/resource/Zgharta_District,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Nahr+Zgharta,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mazraat Swaidan,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Swaidan,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0,0
0,0,0,Mazraat Yachouaa,http://dbpedia.org/resource/Matn_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+Yachouaa,0,1,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1,0
1,0,0,Mazraat beit Mchaik,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mazraat+beit+Mchaik,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mchaneh,http://dbpedia.org/resource/Byblos_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mchaneh,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mcherfeh,http://dbpedia.org/resource/Aley_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mcherfeh,0,1,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1,0
0,0,0,Mchikha,http://dbpedia.org/resource/Matn_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mchikha,0,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mdoukha,https://dbpedia.org/page/Beqaa_Governorate,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mdoukha,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mechref,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mechref,0,1,1,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,1
0,0,1,Mehmarch,http://dbpedia.org/resource/Batroun_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mehmarch,1,0,1,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Meimes,http://dbpedia.org/resource/Hasbaya_District,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Meimes,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,1
1,0,0,Meiss Ej-Jabal,http://dbpedia.org/resource/Marjeyoun_District,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Meiss+Ej-Jabal,1,0,0,1,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0,0
0,0,0,Mejdlaiya,http://dbpedia.org/resource/Aley_District,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mejdlaiya,0,1,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1,0
0,0,0,Mejdlaiya Zgharta,http://dbpedia.org/resource/Zgharta_District,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Trash_and_Sewage-Mejdlaiya+Zgharta,1,0,0,0,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Trash_and_Sewage-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1,0
